scalar	theta	mle
1.611	0.0086	-36224.3
1.611	0.0087	-36374.5
1.611	0.0088	-36526.2
1.611	0.0089	-36679.3
1.611	0.009	-36833.8
1.611	0.0091	-36989.5
1.611	0.0092	-37146.5
1.611	0.0093	-37304.6
1.611	0.0094	-37463.9
1.611	0.0095	-37624.3
1.611	0.0096	-37785.7
1.611	0.0097	-37948.1
1.611	0.0098	-38111.4
1.611	0.0099	-38275.7
1.621	0.001	-56069.4
1.621	0.0011	-53570.8
1.621	0.0012	-51388.2
1.621	0.0013	-49467
1.621	0.0014	-47765.3
1.621	0.0015	-46250
1.621	0.0016	-44894.8
1.621	0.0017	-43678
1.621	0.0018	-42582.1
1.621	0.0019	-41592.4
1.621	0.002	-40696.6
1.621	0.0021	-39884.3
1.621	0.0022	-39146.5
1.621	0.0023	-38475.7
1.621	0.0024	-37865.2
1.621	0.0025	-37309.2
1.621	0.0026	-36802.9
1.621	0.0027	-36341.6
1.621	0.0028	-35921.6
1.621	0.0029	-35539.4
1.621	0.003	-35191.8
1.621	0.0031	-34876.2
1.621	0.0032	-34590
1.621	0.0033	-34331
1.621	0.0034	-34097.3
1.621	0.0035	-33887
1.621	0.0036	-33698.4
1.621	0.0037	-33530.2
1.621	0.0038	-33380.8
1.621	0.0039	-33249
1.621	0.004	-33133.8
1.621	0.0041	-33034
1.621	0.0042	-32948.7
1.621	0.0043	-32877.1
1.621	0.0044	-32818.2
1.621	0.0045	-32771.3
1.621	0.0046	-32735.7
1.621	0.0047	-32710.8
1.621	0.0048	-32696
1.621	0.0049	-32690.7
1.621	0.005	-32694.4
1.621	0.0051	-32706.5
1.621	0.0052	-32726.7
1.621	0.0053	-32754.6
1.621	0.0054	-32789.6
1.621	0.0055	-32831.5
1.621	0.0056	-32879.8
1.621	0.0057	-32934.4
1.621	0.0058	-32994.7
1.621	0.0059	-33060.7
1.621	0.006	-33131.9
1.621	0.0061	-33208.2
1.621	0.0062	-33289.3
1.621	0.0063	-33375
1.621	0.0064	-33465
1.621	0.0065	-33559.1
1.621	0.0066	-33657.2
1.621	0.0067	-33759.1
1.621	0.0068	-33864.5
1.621	0.0069	-33973.4
1.621	0.007	-34085.6
1.621	0.0071	-34200.9
1.621	0.0072	-34319.2
1.621	0.0073	-34440.3
1.621	0.0074	-34564.2
1.621	0.0075	-34690.7
1.621	0.0076	-34819.7
1.621	0.0077	-34951.1
1.621	0.0078	-35084.7
1.621	0.0079	-35220.6
1.621	0.008	-35358.5
1.621	0.0081	-35498.4
1.621	0.0082	-35640.3
1.621	0.0083	-35784
1.621	0.0084	-35929.4
1.621	0.0085	-36076.5
1.621	0.0086	-36225.2
1.621	0.0087	-36375.4
1.621	0.0088	-36527.1
1.621	0.0089	-36680.3
1.621	0.009	-36834.7
1.621	0.0091	-36990.5
1.621	0.0092	-37147.5
1.621	0.0093	-37305.6
1.621	0.0094	-37464.9
1.621	0.0095	-37625.3
1.621	0.0096	-37786.7
1.621	0.0097	-37949.1
1.621	0.0098	-38112.5
1.621	0.0099	-38276.7
1.631	0.001	-56068
1.631	0.0011	-53569.5
1.631	0.0012	-51386.9
1.631	0.0013	-49465.8
1.631	0.0014	-47764.1
1.631	0.0015	-46249
1.631	0.0016	-44893.7
1.631	0.0017	-43677.1
1.631	0.0018	-42581.2
1.631	0.0019	-41591.6
1.631	0.002	-40695.8
1.631	0.0021	-39883.5
1.631	0.0022	-39145.8
1.631	0.0023	-38475
1.631	0.0024	-37864.5
1.631	0.0025	-37308.7
1.631	0.0026	-36802.3
1.631	0.0027	-36341.1
1.631	0.0028	-35921.2
1.631	0.0029	-35539
1.631	0.003	-35191.4
1.631	0.0031	-34875.8
1.631	0.0032	-34589.7
1.631	0.0033	-34330.8
1.631	0.0034	-34097.1
1.631	0.0035	-33886.8
1.631	0.0036	-33698.3
1.631	0.0037	-33530
1.631	0.0038	-33380.7
1.631	0.0039	-33249
1.631	0.004	-33133.8
1.631	0.0041	-33034
1.631	0.0042	-32948.8
1.631	0.0043	-32877.1
1.631	0.0044	-32818.2
1.631	0.0045	-32771.4
1.631	0.0046	-32735.8
1.631	0.0047	-32711
1.631	0.0048	-32696.2
1.631	0.0049	-32690.9
1.631	0.005	-32694.6
1.631	0.0051	-32706.8
1.631	0.0052	-32727
1.631	0.0053	-32754.9
1.631	0.0054	-32789.9
1.631	0.0055	-32831.8
1.631	0.0056	-32880.2
1.631	0.0057	-32934.7
1.631	0.0058	-32995.2
1.631	0.0059	-33061.1
1.631	0.006	-33132.4
1.631	0.0061	-33208.7
1.631	0.0062	-33289.8
1.631	0.0063	-33375.5
1.631	0.0064	-33465.5
1.631	0.0065	-33559.6
1.631	0.0066	-33657.8
1.631	0.0067	-33759.6
1.631	0.0068	-33865.1
1.631	0.0069	-33974
1.631	0.007	-34086.2
1.631	0.0071	-34201.6
1.631	0.0072	-34319.9
1.631	0.0073	-34441
1.631	0.0074	-34564.9
1.631	0.0075	-34691.4
1.631	0.0076	-34820.5
1.631	0.0077	-34951.8
1.631	0.0078	-35085.5
1.631	0.0079	-35221.4
1.631	0.008	-35359.3
1.631	0.0081	-35499.3
1.631	0.0082	-35641.1
1.631	0.0083	-35784.8
1.631	0.0084	-35930.2
1.631	0.0085	-36077.4
1.631	0.0086	-36226.1
1.631	0.0087	-36376.3
1.631	0.0088	-36528.1
1.631	0.0089	-36681.2
1.631	0.009	-36835.7
1.631	0.0091	-36991.4
1.631	0.0092	-37148.4
1.631	0.0093	-37306.6
1.631	0.0094	-37465.9
1.631	0.0095	-37626.3
1.631	0.0096	-37787.7
1.631	0.0097	-37950.2
1.631	0.0098	-38113.5
1.631	0.0099	-38277.8
1.641	0.001	-56066.6
1.641	0.0011	-53568.1
1.641	0.0012	-51385.6
1.641	0.0013	-49464.6
1.641	0.0014	-47763
1.641	0.0015	-46247.9
1.641	0.0016	-44892.7
1.641	0.0017	-43676.1
1.641	0.0018	-42580.3
1.641	0.0019	-41590.7
1.641	0.002	-40695
1.641	0.0021	-39882.8
1.641	0.0022	-39145.1
1.641	0.0023	-38474.3
1.641	0.0024	-37863.9
1.641	0.0025	-37308.1
1.641	0.0026	-36801.8
1.641	0.0027	-36340.7
1.641	0.0028	-35920.7
1.641	0.0029	-35538.6
1.641	0.003	-35191.1
1.641	0.0031	-34875.5
1.641	0.0032	-34589.4
1.641	0.0033	-34330.5
1.641	0.0034	-34096.9
1.641	0.0035	-33886.6
1.641	0.0036	-33698.1
1.641	0.0037	-33529.9
1.641	0.0038	-33380.6
1.641	0.0039	-33248.9
1.641	0.004	-33133.7
1.641	0.0041	-33034
1.641	0.0042	-32948.8
1.641	0.0043	-32877.1
1.641	0.0044	-32818.3
1.641	0.0045	-32771.5
1.641	0.0046	-32736
1.641	0.0047	-32711.1
1.641	0.0048	-32696.4
1.641	0.0049	-32691.1
1.641	0.005	-32694.8
1.641	0.0051	-32707
1.641	0.0052	-32727.3
1.641	0.0053	-32755.2
1.641	0.0054	-32790.2
1.641	0.0055	-32832.1
1.641	0.0056	-32880.6
1.641	0.0057	-32935.1
1.641	0.0058	-32995.6
1.641	0.0059	-33061.6
1.641	0.006	-33132.8
1.641	0.0061	-33209.2
1.641	0.0062	-33290.3
1.641	0.0063	-33376
1.641	0.0064	-33466
1.641	0.0065	-33560.2
1.641	0.0066	-33658.3
1.641	0.0067	-33760.2
1.641	0.0068	-33865.7
1.641	0.0069	-33974.7
1.641	0.007	-34086.9
1.641	0.0071	-34202.2
1.641	0.0072	-34320.5
1.641	0.0073	-34441.7
1.641	0.0074	-34565.6
1.641	0.0075	-34692.2
1.641	0.0076	-34821.2
1.641	0.0077	-34952.6
1.641	0.0078	-35086.3
1.641	0.0079	-35222.2
1.641	0.008	-35360.1
1.641	0.0081	-35500.1
1.641	0.0082	-35642
1.641	0.0083	-35785.7
1.641	0.0084	-35931.1
1.641	0.0085	-36078.2
1.641	0.0086	-36227
1.641	0.0087	-36377.2
1.641	0.0088	-36529
1.641	0.0089	-36682.1
1.641	0.009	-36836.6
1.641	0.0091	-36992.4
1.641	0.0092	-37149.4
1.641	0.0093	-37307.6
1.641	0.0094	-37466.9
1.641	0.0095	-37627.3
1.641	0.0096	-37788.8
1.641	0.0097	-37951.2
1.641	0.0098	-38114.6
1.641	0.0099	-38278.9
1.651	0.001	-56065.1
1.651	0.0011	-53566.8
1.651	0.0012	-51384.3
1.651	0.0013	-49463.4
1.651	0.0014	-47761.9
1.651	0.0015	-46246.8
1.651	0.0016	-44891.7
1.651	0.0017	-43675.1
1.651	0.0018	-42579.4
1.651	0.0019	-41589.9
1.651	0.002	-40694.2
1.651	0.0021	-39882
1.651	0.0022	-39144.4
1.651	0.0023	-38473.7
1.651	0.0024	-37863.3
1.651	0.0025	-37307.5
1.651	0.0026	-36801.3
1.651	0.0027	-36340.2
1.651	0.0028	-35920.3
1.651	0.0029	-35538.2
1.651	0.003	-35190.7
1.651	0.0031	-34875.2
1.651	0.0032	-34589.1
1.651	0.0033	-34330.3
1.651	0.0034	-34096.6
1.651	0.0035	-33886.4
1.651	0.0036	-33698
1.651	0.0037	-33529.8
1.651	0.0038	-33380.5
1.651	0.0039	-33248.8
1.651	0.004	-33133.7
1.651	0.0041	-33034
1.651	0.0042	-32948.8
1.651	0.0043	-32877.2
1.651	0.0044	-32818.4
1.651	0.0045	-32771.6
1.651	0.0046	-32736.1
1.651	0.0047	-32711.3
1.651	0.0048	-32696.6
1.651	0.0049	-32691.3
1.651	0.005	-32695.1
1.651	0.0051	-32707.3
1.651	0.0052	-32727.6
1.651	0.0053	-32755.5
1.651	0.0054	-32790.6
1.651	0.0055	-32832.5
1.651	0.0056	-32880.9
1.651	0.0057	-32935.5
1.651	0.0058	-32996
1.651	0.0059	-33062
1.651	0.006	-33133.3
1.651	0.0061	-33209.7
1.651	0.0062	-33290.8
1.651	0.0063	-33376.5
1.651	0.0064	-33466.6
1.651	0.0065	-33560.7
1.651	0.0066	-33658.9
1.651	0.0067	-33760.8
1.651	0.0068	-33866.3
1.651	0.0069	-33975.3
1.651	0.007	-34087.5
1.651	0.0071	-34202.9
1.651	0.0072	-34321.2
1.651	0.0073	-34442.4
1.651	0.0074	-34566.4
1.651	0.0075	-34692.9
1.651	0.0076	-34821.9
1.651	0.0077	-34953.4
1.651	0.0078	-35087.1
1.651	0.0079	-35223
1.651	0.008	-35360.9
1.651	0.0081	-35500.9
1.651	0.0082	-35642.8
1.651	0.0083	-35786.5
1.651	0.0084	-35932
1.651	0.0085	-36079.1
1.651	0.0086	-36227.9
1.651	0.0087	-36378.1
1.651	0.0088	-36529.9
1.651	0.0089	-36683.1
1.651	0.009	-36837.6
1.651	0.0091	-36993.4
1.651	0.0092	-37150.4
1.651	0.0093	-37308.6
1.651	0.0094	-37467.9
1.651	0.0095	-37628.4
1.651	0.0096	-37789.8
1.651	0.0097	-37952.2
1.651	0.0098	-38115.6
1.651	0.0099	-38279.9
1.661	0.001	-56063.7
1.661	0.0011	-53565.5
1.661	0.0012	-51383.1
1.661	0.0013	-49462.2
1.661	0.0014	-47760.8
1.661	0.0015	-46245.8
1.661	0.0016	-44890.7
1.661	0.0017	-43674.2
1.661	0.0018	-42578.5
1.661	0.0019	-41589
1.661	0.002	-40693.4
1.661	0.0021	-39881.3
1.661	0.0022	-39143.7
1.661	0.0023	-38473.1
1.661	0.0024	-37862.7
1.661	0.0025	-37307
1.661	0.0026	-36800.8
1.661	0.0027	-36339.7
1.661	0.0028	-35919.9
1.661	0.0029	-35537.8
1.661	0.003	-35190.4
1.661	0.0031	-34874.9
1.661	0.0032	-34588.8
1.661	0.0033	-34330
1.661	0.0034	-34096.4
1.661	0.0035	-33886.3
1.661	0.0036	-33697.8
1.661	0.0037	-33529.7
1.661	0.0038	-33380.4
1.661	0.0039	-33248.8
1.661	0.004	-33133.7
1.661	0.0041	-33034
1.661	0.0042	-32948.8
1.661	0.0043	-32877.3
1.661	0.0044	-32818.5
1.661	0.0045	-32771.7
1.661	0.0046	-32736.3
1.661	0.0047	-32711.5
1.661	0.0048	-32696.8
1.661	0.0049	-32691.5
1.661	0.005	-32695.3
1.661	0.0051	-32707.6
1.661	0.0052	-32727.9
1.661	0.0053	-32755.8
1.661	0.0054	-32790.9
1.661	0.0055	-32832.9
1.661	0.0056	-32881.3
1.661	0.0057	-32935.9
1.661	0.0058	-32996.4
1.661	0.0059	-33062.4
1.661	0.006	-33133.8
1.661	0.0061	-33210.1
1.661	0.0062	-33291.3
1.661	0.0063	-33377
1.661	0.0064	-33467.1
1.661	0.0065	-33561.3
1.661	0.0066	-33659.5
1.661	0.0067	-33761.4
1.661	0.0068	-33867
1.661	0.0069	-33975.9
1.661	0.007	-34088.2
1.661	0.0071	-34203.5
1.661	0.0072	-34321.9
1.661	0.0073	-34443.1
1.661	0.0074	-34567.1
1.661	0.0075	-34693.6
1.661	0.0076	-34822.7
1.661	0.0077	-34954.1
1.661	0.0078	-35087.8
1.661	0.0079	-35223.8
1.661	0.008	-35361.7
1.661	0.0081	-35501.7
1.661	0.0082	-35643.6
1.661	0.0083	-35787.4
1.661	0.0084	-35932.8
1.661	0.0085	-36080
1.661	0.0086	-36228.8
1.661	0.0087	-36379.1
1.661	0.0088	-36530.8
1.661	0.0089	-36684
1.661	0.009	-36838.5
1.661	0.0091	-36994.3
1.661	0.0092	-37151.4
1.661	0.0093	-37309.6
1.661	0.0094	-37468.9
1.661	0.0095	-37629.4
1.661	0.0096	-37790.8
1.661	0.0097	-37953.3
1.661	0.0098	-38116.7
1.661	0.0099	-38281
1.671	0.001	-56062.4
1.671	0.0011	-53564.2
1.671	0.0012	-51381.8
1.671	0.0013	-49461
1.671	0.0014	-47759.7
1.671	0.0015	-46244.7
1.671	0.0016	-44889.7
1.671	0.0017	-43673.3
1.671	0.0018	-42577.7
1.671	0.0019	-41588.2
1.671	0.002	-40692.7
1.671	0.0021	-39880.6
1.671	0.0022	-39143
1.671	0.0023	-38472.4
1.671	0.0024	-37862.2
1.671	0.0025	-37306.5
1.671	0.0026	-36800.3
1.671	0.0027	-36339.3
1.671	0.0028	-35919.5
1.671	0.0029	-35537.4
1.671	0.003	-35190
1.671	0.0031	-34874.6
1.671	0.0032	-34588.6
1.671	0.0033	-34329.8
1.671	0.0034	-34096.2
1.671	0.0035	-33886.1
1.671	0.0036	-33697.7
1.671	0.0037	-33529.6
1.671	0.0038	-33380.3
1.671	0.0039	-33248.7
1.671	0.004	-33133.7
1.671	0.0041	-33034
1.671	0.0042	-32948.9
1.671	0.0043	-32877.3
1.671	0.0044	-32818.6
1.671	0.0045	-32771.8
1.671	0.0046	-32736.4
1.671	0.0047	-32711.7
1.671	0.0048	-32697
1.671	0.0049	-32691.8
1.671	0.005	-32695.6
1.671	0.0051	-32707.8
1.671	0.0052	-32728.2
1.671	0.0053	-32756.1
1.671	0.0054	-32791.2
1.671	0.0055	-32833.2
1.671	0.0056	-32881.7
1.671	0.0057	-32936.3
1.671	0.0058	-32996.8
1.671	0.0059	-33062.9
1.671	0.006	-33134.2
1.671	0.0061	-33210.6
1.671	0.0062	-33291.8
1.671	0.0063	-33377.5
1.671	0.0064	-33467.6
1.671	0.0065	-33561.9
1.671	0.0066	-33660.1
1.671	0.0067	-33762
1.671	0.0068	-33867.6
1.671	0.0069	-33976.6
1.671	0.007	-34088.8
1.671	0.0071	-34204.2
1.671	0.0072	-34322.6
1.671	0.0073	-34443.8
1.671	0.0074	-34567.8
1.671	0.0075	-34694.4
1.671	0.0076	-34823.4
1.671	0.0077	-34954.9
1.671	0.0078	-35088.6
1.671	0.0079	-35224.5
1.671	0.008	-35362.6
1.671	0.0081	-35502.6
1.671	0.0082	-35644.5
1.671	0.0083	-35788.2
1.671	0.0084	-35933.7
1.671	0.0085	-36080.9
1.671	0.0086	-36229.7
1.671	0.0087	-36380
1.671	0.0088	-36531.8
1.671	0.0089	-36684.9
1.671	0.009	-36839.5
1.671	0.0091	-36995.3
1.671	0.0092	-37152.3
1.671	0.0093	-37310.6
1.671	0.0094	-37469.9
1.671	0.0095	-37630.4
1.671	0.0096	-37791.9
1.671	0.0097	-37954.3
1.671	0.0098	-38117.7
1.671	0.0099	-38282.1
1.681	0.001	-56061
1.681	0.0011	-53562.9
1.681	0.0012	-51380.6
1.681	0.0013	-49459.8
1.681	0.0014	-47758.6
1.681	0.0015	-46243.7
1.681	0.0016	-44888.8
1.681	0.0017	-43672.4
1.681	0.0018	-42576.8
1.681	0.0019	-41587.4
1.681	0.002	-40691.9
1.681	0.0021	-39879.9
1.681	0.0022	-39142.4
1.681	0.0023	-38471.8
1.681	0.0024	-37861.6
1.681	0.0025	-37305.9
1.681	0.0026	-36799.8
1.681	0.0027	-36338.8
1.681	0.0028	-35919
1.681	0.0029	-35537
1.681	0.003	-35189.7
1.681	0.0031	-34874.3
1.681	0.0032	-34588.3
1.681	0.0033	-34329.6
1.681	0.0034	-34096
1.681	0.0035	-33885.9
1.681	0.0036	-33697.6
1.681	0.0037	-33529.5
1.681	0.0038	-33380.3
1.681	0.0039	-33248.7
1.681	0.004	-33133.7
1.681	0.0041	-33034.1
1.681	0.0042	-32948.9
1.681	0.0043	-32877.4
1.681	0.0044	-32818.7
1.681	0.0045	-32772
1.681	0.0046	-32736.6
1.681	0.0047	-32711.8
1.681	0.0048	-32697.2
1.681	0.0049	-32692
1.681	0.005	-32695.8
1.681	0.0051	-32708.1
1.681	0.0052	-32728.5
1.681	0.0053	-32756.4
1.681	0.0054	-32791.6
1.681	0.0055	-32833.6
1.681	0.0056	-32882.1
1.681	0.0057	-32936.7
1.681	0.0058	-32997.3
1.681	0.0059	-33063.3
1.681	0.006	-33134.7
1.681	0.0061	-33211.1
1.681	0.0062	-33292.3
1.681	0.0063	-33378.1
1.681	0.0064	-33468.2
1.681	0.0065	-33562.4
1.681	0.0066	-33660.6
1.681	0.0067	-33762.6
1.681	0.0068	-33868.2
1.681	0.0069	-33977.2
1.681	0.007	-34089.5
1.681	0.0071	-34204.9
1.681	0.0072	-34323.3
1.681	0.0073	-34444.5
1.681	0.0074	-34568.5
1.681	0.0075	-34695.1
1.681	0.0076	-34824.2
1.681	0.0077	-34955.7
1.681	0.0078	-35089.4
1.681	0.0079	-35225.3
1.681	0.008	-35363.4
1.681	0.0081	-35503.4
1.681	0.0082	-35645.3
1.681	0.0083	-35789.1
1.681	0.0084	-35934.6
1.681	0.0085	-36081.8
1.681	0.0086	-36230.6
1.681	0.0087	-36380.9
1.681	0.0088	-36532.7
1.681	0.0089	-36685.9
1.681	0.009	-36840.4
1.681	0.0091	-36996.3
1.681	0.0092	-37153.3
1.681	0.0093	-37311.6
1.681	0.0094	-37470.9
1.681	0.0095	-37631.4
1.681	0.0096	-37792.9
1.681	0.0097	-37955.4
1.681	0.0098	-38118.8
1.681	0.0099	-38283.1
1.691	0.001	-56059.6
1.691	0.0011	-53561.6
1.691	0.0012	-51379.4
1.691	0.0013	-49458.7
1.691	0.0014	-47757.5
1.691	0.0015	-46242.7
1.691	0.0016	-44887.8
1.691	0.0017	-43671.5
1.691	0.0018	-42576
1.691	0.0019	-41586.6
1.691	0.002	-40691.2
1.691	0.0021	-39879.2
1.691	0.0022	-39141.7
1.691	0.0023	-38471.2
1.691	0.0024	-37861
1.691	0.0025	-37305.4
1.691	0.0026	-36799.3
1.691	0.0027	-36338.4
1.691	0.0028	-35918.7
1.691	0.0029	-35536.7
1.691	0.003	-35189.4
1.691	0.0031	-34874
1.691	0.0032	-34588.1
1.691	0.0033	-34329.3
1.691	0.0034	-34095.9
1.691	0.0035	-33885.8
1.691	0.0036	-33697.4
1.691	0.0037	-33529.4
1.691	0.0038	-33380.2
1.691	0.0039	-33248.7
1.691	0.004	-33133.7
1.691	0.0041	-33034.1
1.691	0.0042	-32949
1.691	0.0043	-32877.5
1.691	0.0044	-32818.8
1.691	0.0045	-32772.1
1.691	0.0046	-32736.7
1.691	0.0047	-32712
1.691	0.0048	-32697.4
1.691	0.0049	-32692.2
1.691	0.005	-32696.1
1.691	0.0051	-32708.4
1.691	0.0052	-32728.8
1.691	0.0053	-32756.7
1.691	0.0054	-32791.9
1.691	0.0055	-32834
1.691	0.0056	-32882.5
1.691	0.0057	-32937.2
1.691	0.0058	-32997.7
1.691	0.0059	-33063.8
1.691	0.006	-33135.2
1.691	0.0061	-33211.6
1.691	0.0062	-33292.8
1.691	0.0063	-33378.6
1.691	0.0064	-33468.7
1.691	0.0065	-33563
1.691	0.0066	-33661.2
1.691	0.0067	-33763.2
1.691	0.0068	-33868.8
1.691	0.0069	-33977.8
1.691	0.007	-34090.1
1.691	0.0071	-34205.6
1.691	0.0072	-34324
1.691	0.0073	-34445.2
1.691	0.0074	-34569.2
1.691	0.0075	-34695.8
1.691	0.0076	-34824.9
1.691	0.0077	-34956.4
1.691	0.0078	-35090.2
1.691	0.0079	-35226.1
1.691	0.008	-35364.2
1.691	0.0081	-35504.2
1.691	0.0082	-35646.2
1.691	0.0083	-35789.9
1.691	0.0084	-35935.5
1.691	0.0085	-36082.7
1.691	0.0086	-36231.5
1.691	0.0087	-36381.8
1.691	0.0088	-36533.6
1.691	0.0089	-36686.8
1.691	0.009	-36841.4
1.691	0.0091	-36997.2
1.691	0.0092	-37154.3
1.691	0.0093	-37312.6
1.691	0.0094	-37472
1.691	0.0095	-37632.4
1.691	0.0096	-37793.9
1.691	0.0097	-37956.4
1.691	0.0098	-38119.8
1.691	0.0099	-38284.2
1.701	0.001	-56058.3
1.701	0.0011	-53560.3
1.701	0.0012	-51378.2
1.701	0.0013	-49457.6
1.701	0.0014	-47756.4
1.701	0.0015	-46241.7
1.701	0.0016	-44886.9
1.701	0.0017	-43670.6
1.701	0.0018	-42575.1
1.701	0.0019	-41585.8
1.701	0.002	-40690.4
1.701	0.0021	-39878.5
1.701	0.0022	-39141.1
1.701	0.0023	-38470.6
1.701	0.0024	-37860.5
1.701	0.0025	-37304.9
1.701	0.0026	-36798.9
1.701	0.0027	-36338
1.701	0.0028	-35918.3
1.701	0.0029	-35536.3
1.701	0.003	-35189.1
1.701	0.0031	-34873.7
1.701	0.0032	-34587.8
1.701	0.0033	-34329.1
1.701	0.0034	-34095.7
1.701	0.0035	-33885.6
1.701	0.0036	-33697.3
1.701	0.0037	-33529.3
1.701	0.0038	-33380.2
1.701	0.0039	-33248.7
1.701	0.004	-33133.7
1.701	0.0041	-33034.1
1.701	0.0042	-32949.1
1.701	0.0043	-32877.6
1.701	0.0044	-32818.9
1.701	0.0045	-32772.2
1.701	0.0046	-32736.9
1.701	0.0047	-32712.2
1.701	0.0048	-32697.6
1.701	0.0049	-32692.5
1.701	0.005	-32696.3
1.701	0.0051	-32708.7
1.701	0.0052	-32729.1
1.701	0.0053	-32757.1
1.701	0.0054	-32792.3
1.701	0.0055	-32834.3
1.701	0.0056	-32882.9
1.701	0.0057	-32937.6
1.701	0.0058	-32998.1
1.701	0.0059	-33064.3
1.701	0.006	-33135.7
1.701	0.0061	-33212.1
1.701	0.0062	-33293.3
1.701	0.0063	-33379.1
1.701	0.0064	-33469.3
1.701	0.0065	-33563.6
1.701	0.0066	-33661.8
1.701	0.0067	-33763.8
1.701	0.0068	-33869.4
1.701	0.0069	-33978.5
1.701	0.007	-34090.8
1.701	0.0071	-34206.2
1.701	0.0072	-34324.7
1.701	0.0073	-34446
1.701	0.0074	-34570
1.701	0.0075	-34696.6
1.701	0.0076	-34825.7
1.701	0.0077	-34957.2
1.701	0.0078	-35091
1.701	0.0079	-35227
1.701	0.008	-35365
1.701	0.0081	-35505.1
1.701	0.0082	-35647
1.701	0.0083	-35790.8
1.701	0.0084	-35936.3
1.701	0.0085	-36083.6
1.701	0.0086	-36232.4
1.701	0.0087	-36382.7
1.701	0.0088	-36534.5
1.701	0.0089	-36687.8
1.701	0.009	-36842.3
1.701	0.0091	-36998.2
1.701	0.0092	-37155.3
1.701	0.0093	-37313.6
1.701	0.0094	-37473
1.701	0.0095	-37633.4
1.701	0.0096	-37795
1.701	0.0097	-37957.5
1.701	0.0098	-38120.9
1.701	0.0099	-38285.3
1.711	0.001	-56057
1.711	0.0011	-53559
1.711	0.0012	-51377
1.711	0.0013	-49456.4
1.711	0.0014	-47755.4
1.711	0.0015	-46240.7
1.711	0.0016	-44885.9
1.711	0.0017	-43669.7
1.711	0.0018	-42574.3
1.711	0.0019	-41585.1
1.711	0.002	-40689.7
1.711	0.0021	-39877.8
1.711	0.0022	-39140.5
1.711	0.0023	-38470
1.711	0.0024	-37859.9
1.711	0.0025	-37304.4
1.711	0.0026	-36798.4
1.711	0.0027	-36337.5
1.711	0.0028	-35917.9
1.711	0.0029	-35536
1.711	0.003	-35188.8
1.711	0.0031	-34873.4
1.711	0.0032	-34587.6
1.711	0.0033	-34328.9
1.711	0.0034	-34095.5
1.711	0.0035	-33885.5
1.711	0.0036	-33697.2
1.711	0.0037	-33529.2
1.711	0.0038	-33380.1
1.711	0.0039	-33248.6
1.711	0.004	-33133.7
1.711	0.0041	-33034.2
1.711	0.0042	-32949.1
1.711	0.0043	-32877.7
1.711	0.0044	-32819
1.711	0.0045	-32772.4
1.711	0.0046	-32737.1
1.711	0.0047	-32712.4
1.711	0.0048	-32697.8
1.711	0.0049	-32692.7
1.711	0.005	-32696.6
1.711	0.0051	-32709
1.711	0.0052	-32729.4
1.711	0.0053	-32757.4
1.711	0.0054	-32792.6
1.711	0.0055	-32834.7
1.711	0.0056	-32883.3
1.711	0.0057	-32938
1.711	0.0058	-32998.6
1.711	0.0059	-33064.7
1.711	0.006	-33136.1
1.711	0.0061	-33212.6
1.711	0.0062	-33293.9
1.711	0.0063	-33379.7
1.711	0.0064	-33469.8
1.711	0.0065	-33564.2
1.711	0.0066	-33662.4
1.711	0.0067	-33764.4
1.711	0.0068	-33870.1
1.711	0.0069	-33979.1
1.711	0.007	-34091.5
1.711	0.0071	-34206.9
1.711	0.0072	-34325.4
1.711	0.0073	-34446.7
1.711	0.0074	-34570.7
1.711	0.0075	-34697.3
1.711	0.0076	-34826.5
1.711	0.0077	-34958
1.711	0.0078	-35091.8
1.711	0.0079	-35227.8
1.711	0.008	-35365.8
1.711	0.0081	-35505.9
1.711	0.0082	-35647.9
1.711	0.0083	-35791.7
1.711	0.0084	-35937.2
1.711	0.0085	-36084.4
1.711	0.0086	-36233.3
1.711	0.0087	-36383.6
1.711	0.0088	-36535.5
1.711	0.0089	-36688.7
1.711	0.009	-36843.3
1.711	0.0091	-36999.2
1.711	0.0092	-37156.3
1.711	0.0093	-37314.6
1.711	0.0094	-37474
1.711	0.0095	-37634.5
1.711	0.0096	-37796
1.711	0.0097	-37958.5
1.711	0.0098	-38122
1.711	0.0099	-38286.3
1.721	0.001	-56055.6
1.721	0.0011	-53557.8
1.721	0.0012	-51375.8
1.721	0.0013	-49455.3
1.721	0.0014	-47754.3
1.721	0.0015	-46239.7
1.721	0.0016	-44885
1.721	0.0017	-43668.8
1.721	0.0018	-42573.5
1.721	0.0019	-41584.3
1.721	0.002	-40689
1.721	0.0021	-39877.1
1.721	0.0022	-39139.8
1.721	0.0023	-38469.5
1.721	0.0024	-37859.4
1.721	0.0025	-37303.9
1.721	0.0026	-36798
1.721	0.0027	-36337.1
1.721	0.0028	-35917.5
1.721	0.0029	-35535.6
1.721	0.003	-35188.5
1.721	0.0031	-34873.2
1.721	0.0032	-34587.3
1.721	0.0033	-34328.7
1.721	0.0034	-34095.4
1.721	0.0035	-33885.4
1.721	0.0036	-33697.1
1.721	0.0037	-33529.2
1.721	0.0038	-33380.1
1.721	0.0039	-33248.6
1.721	0.004	-33133.7
1.721	0.0041	-33034.2
1.721	0.0042	-32949.2
1.721	0.0043	-32877.8
1.721	0.0044	-32819.2
1.721	0.0045	-32772.5
1.721	0.0046	-32737.2
